user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected
,,,,,,,,,,,,,,,,,,,215,1500,7500,0.2,1500,,,
,,,,,,,,,,,,,,,,,,,93,1000,1800,0.5555555555555556,459,,,
,,,,,,,,,,,,,,,,,,,0,153,189,0.8095238095238095,9,,,
,,,,,,,,,,,,,,,,,,,103,805,850,0.9470588235294117,28,,,
,,,,,,,,,,,,,,,,,,,141,13,17,0.7647058823529411,19,,,
,,,,,,,,,,,,,,,,,,,0,136,96,1.4166666666666667,56,,,
,,,,,,,,,,,,,,,,,,,84,544,6800,0.08,69,,,
,,,,,,,,,,,,,,,,,,,101,865,683,1.2664714494875549,18,,,
,,,,,,,,,,,,,,,,,,,34,362,800,0.4525,503,,,
,,,,,,,,,,,,,,,,,,,12,380,7000,0.054285714285714284,1,,,
,,,,,,,,,,,,,,,,,,,132,36,581,0.06196213425129088,3,,,
,,,,,,,,,,,,,,,,,,,62,1,169,0.005917159763313609,0,,,
,,,,,,,,,,,,,,,,,,,54,1100,4700,0.23404255319148937,100,,,
,,,,,,,,,,,,,,,,,,,19,1100,1400,0.7857142857142857,84,,,
,,,,,,,,,,,,,,,,,,,167,104,89,1.1685393258426966,60,,,
,,,,,,,,,,,,,,,,,,,0,1,76,0.013157894736842105,0,,,
,,,,,,,,,,,,,,,,,,,0,42,216,0.19444444444444445,8,,,
,,,,,,,,,,,,,,,,,,,169,535,3300,0.1621212121212121,1,,,
,,,,,,,,,,,,,,,,,,,0,27,7300,0.0036986301369863013,0,,,
,,,,,,,,,,,,,,,,,,,0,27,23,1.173913043478261,10,,,
,,,,,,,,,,,,,,,,,,,74,818,7400,0.11054054054054054,72,,,
,,,,,,,,,,,,,,,,,,,115,114,7400,0.015405405405405406,83,,,
,,,,,,,,,,,,,,,,,,,0,162,7300,0.02219178082191781,8,,,
,,,,,,,,,,,,,,,,,,,0,250,2600,0.09615384615384616,17,,,
,,,,,,,,,,,,,,,,,,,12,74,206,0.3592233009708738,2,,,
,,,,,,,,,,,,,,,,,,,36,346,521,0.6641074856046065,52,,,
,,,,,,,,,,,,,,,,,,,0,37,7400,0.005,0,,,
,,,,,,,,,,,,,,,,,,,3,164,7500,0.021866666666666666,32,,,
,,,,,,,,,,,,,,,,,,,76,133,381,0.34908136482939633,9,,,
,,,,,,,,,,,,,,,,,,,41,936,734,1.2752043596730245,14,,,
,,,,,,,,,,,,,,,,,,,142,1000,7500,0.13333333333333333,47,,,
,,,,,,,,,,,,,,,,,,,0,108,7400,0.014594594594594595,8,,,
,,,,,,,,,,,,,,,,,,,0,122,7300,0.016712328767123287,2,,,
,,,,,,,,,,,,,,,,,,,100,196,7400,0.026486486486486487,7,,,
,,,,,,,,,,,,,,,,,,,0,13,254,0.051181102362204724,2,,,
,,,,,,,,,,,,,,,,,,,103,2400,974,2.4640657084188913,69,,,
,,,,,,,,,,,,,,,,,,,127,1800,892,2.0179372197309418,224,,,
,,,,,,,,,,,,,,,,,,,161,2300,2800,0.8214285714285714,226,,,
,,,,,,,,,,,,,,,,,,,103,193,75,2.5733333333333333,62,,,
,,,,,,,,,,,,,,,,,,,0,29,191,0.1518324607329843,4,,,
,,,,,,,,,,,,,,,,,,,104,31,132,0.23484848484848486,5,,,
,,,,,,,,,,,,,,,,,,,49,385,2200,0.175,59,,,
,,,,,,,,,,,,,,,,,,,159,555,4100,0.1353658536585366,33,,,
,,,,,,,,,,,,,,,,,,,0,593,361,1.6426592797783934,3,,,
,,,,,,,,,,,,,,,,,,,0,385,486,0.7921810699588477,1,,,
,,,,,,,,,,,,,,,,,,,283,3100,2100,1.4761904761904763,537,,,
,,,,,,,,,,,,,,,,,,,0,1,165,0.006060606060606061,0,,,
,,,,,,,,,,,,,,,,,,,190,608,570,1.0666666666666667,52,,,
,,,,,,,,,,,,,,,,,,,100,389,2300,0.1691304347826087,20,,,
,,,,,,,,,,,,,,,,,,,0,112,190,0.5894736842105263,32,,,
,,,,,,,,,,,,,,,,,,,0,912,1200,0.76,250,,,
,,,,,,,,,,,,,,,,,,,0,51,162,0.3148148148148148,3,,,
,,,,,,,,,,,,,,,,,,,223,576,1900,0.3031578947368421,56,,,
,,,,,,,,,,,,,,,,,,,0,119,7000,0.017,6,,,
,,,,,,,,,,,,,,,,,,,69,810,6600,0.12272727272727273,154,,,
,,,,,,,,,,,,,,,,,,,3,1400,508,2.7559055118110236,146,,,
,,,,,,,,,,,,,,,,,,,0,425,1700,0.25,65,,,
,,,,,,,,,,,,,,,,,,,163,1100,2000,0.55,28,,,
,,,,,,,,,,,,,,,,,,,0,125,300,0.4166666666666667,4,,,
,,,,,,,,,,,,,,,,,,,108,805,2800,0.2875,99,,,
,,,,,,,,,,,,,,,,,,,135,674800,1200,562.3333333333334,1600,,,
,,,,,,,,,,,,,,,,,,,0,29,177,0.1638418079096045,4,,,
,,,,,,,,,,,,,,,,,,,59,973,1300,0.7484615384615385,98,,,
,,,,,,,,,,,,,,,,,,,165,600,536,1.1194029850746268,81,,,
,,,,,,,,,,,,,,,,,,,74,104,415,0.25060240963855424,22,,,
,,,,,,,,,,,,,,,,,,,40,667,212,3.1462264150943398,46,,,
,,,,,,,,,,,,,,,,,,,122,745,7500,0.09933333333333333,35,,,
,,,,,,,,,,,,,,,,,,,0,188,1300,0.14461538461538462,0,,,
,,,,,,,,,,,,,,,,,,,145,1100,4400,0.25,6,,,
,,,,,,,,,,,,,,,,,,,0,15,430,0.03488372093023256,0,,,
,,,,,,,,,,,,,,,,,,,8,702,1700,0.41294117647058826,16,,,
,,,,,,,,,,,,,,,,,,,0,49,325,0.15076923076923077,1,,,
,,,,,,,,,,,,,,,,,,,0,19,94,0.20212765957446807,1,,,
,,,,,,,,,,,,,,,,,,,0,483,351,1.376068376068376,7,,,
,,,,,,,,,,,,,,,,,,,175,447,2000,0.2235,127,,,
,,,,,,,,,,,,,,,,,,,0,324,720,0.45,25,,,
,,,,,,,,,,,,,,,,,,,50,336,1300,0.25846153846153846,43,,,
,,,,,,,,,,,,,,,,,,,168,1400,7500,0.18666666666666668,657,,,
,,,,,,,,,,,,,,,,,,,21,922,796,1.1582914572864322,6,,,
,,,,,,,,,,,,,,,,,,,57,28,39,0.717948717948718,2,,,
,,,,,,,,,,,,,,,,,,,59,3100,1100,2.8181818181818183,266,,,
,,,,,,,,,,,,,,,,,,,128,349,894,0.39038031319910516,22,,,
,,,,,,,,,,,,,,,,,,,127,439,865,0.507514450867052,407,,,
,,,,,,,,,,,,,,,,,,,0,1500,7500,0.2,198,,,
,,,,,,,,,,,,,,,,,,,17,207,1100,0.18818181818181817,34,,,
,,,,,,,,,,,,,,,,,,,0,159,1400,0.11357142857142857,23,,,
,,,,,,,,,,,,,,,,,,,0,72,429,0.16783216783216784,2,,,
,,,,,,,,,,,,,,,,,,,10,795,547,1.453382084095064,4,,,
,,,,,,,,,,,,,,,,,,,186,627,1000,0.627,91,,,
,,,,,,,,,,,,,,,,,,,8,830,1500,0.5533333333333333,173,,,
,,,,,,,,,,,,,,,,,,,95,33,1900,0.017368421052631578,1,,,
,,,,,,,,,,,,,,,,,,,0,1300,4000,0.325,93,,,
,,,,,,,,,,,,,,,,,,,0,88,716,0.12290502793296089,40,,,
,,,,,,,,,,,,,,,,,,,147,1300,1600,0.8125,841,,,
,,,,,,,,,,,,,,,,,,,0,59,7400,0.007972972972972973,7,,,
,,,,,,,,,,,,,,,,,,,9,972,562,1.7295373665480427,5,,,
,,,,,,,,,,,,,,,,,,,71,279,384,0.7265625,11,,,
,,,,,,,,,,,,,,,,,,,0,196,126,1.5555555555555556,35,,,
,,,,,,,,,,,,,,,,,,,131,370,1500,0.24666666666666667,565,,,
,,,,,,,,,,,,,,,,,,,38,206,1200,0.17166666666666666,29,,,
,,,,,,,,,,,,,,,,,,,42,494,373,1.324396782841823,70,,,
,,,,,,,,,,,,,,,,,,,162,1500,5400,0.2777777777777778,51,,,
,,,,,,,,,,,,,,,,,,,0,134,302,0.44370860927152317,36,,,
,,,,,,,,,,,,,,,,,,,0,1800,7500,0.24,32,,,
,,,,,,,,,,,,,,,,,,,0,67,47,1.425531914893617,5,,,
,,,,,,,,,,,,,,,,,,,57,1500,400,3.75,63,,,
,,,,,,,,,,,,,,,,,,,29,145,132,1.0984848484848484,165,,,
,,,,,,,,,,,,,,,,,,,167,7400,7500,0.9866666666666667,1100,,,
,,,,,,,,,,,,,,,,,,,55,1500,2700,0.5555555555555556,142,,,
,,,,,,,,,,,,,,,,,,,0,298,283,1.0530035335689045,177,,,
,,,,,,,,,,,,,,,,,,,130,1000,7400,0.13513513513513514,2,,,
,,,,,,,,,,,,,,,,,,,396,24700,5900,4.186440677966102,193,,,
,,,,,,,,,,,,,,,,,,,33,4300,6100,0.7049180327868853,19,,,
,,,,,,,,,,,,,,,,,,,59,803,1600,0.501875,105,,,
,,,,,,,,,,,,,,,,,,,0,479,7500,0.06386666666666667,12,,,
,,,,,,,,,,,,,,,,,,,149,530,5500,0.09636363636363636,92,,,
,,,,,,,,,,,,,,,,,,,0,63,73,0.863013698630137,1,,,
,,,,,,,,,,,,,,,,,,,59,203,6000,0.03383333333333333,0,,,
,,,,,,,,,,,,,,,,,,,0,135,3500,0.03857142857142857,8,,,
,,,,,,,,,,,,,,,,,,,20,997,2700,0.36925925925925923,67,,,
,,,,,,,,,,,,,,,,,,,0,685,612,1.119281045751634,373,,,
,,,,,,,,,,,,,,,,,,,109,759,82,9.25609756097561,27,,,
,,,,,,,,,,,,,,,,,,,30,427,696,0.6135057471264368,168,,,
,,,,,,,,,,,,,,,,,,,47,831,3600,0.23083333333333333,225,,,
,,,,,,,,,,,,,,,,,,,49,7700,93,82.79569892473118,327,,,
,,,,,,,,,,,,,,,,,,,54,677,3900,0.17358974358974358,18,,,
,,,,,,,,,,,,,,,,,,,23,651,2500,0.2604,428,,,
,,,,,,,,,,,,,,,,,,,0,344,469,0.7334754797441365,39,,,
,,,,,,,,,,,,,,,,,,,0,291,1500,0.194,54,,,
,,,,,,,,,,,,,,,,,,,0,143,329,0.43465045592705165,67,,,
,,,,,,,,,,,,,,,,,,,150,244,820,0.2975609756097561,668,,,
,,,,,,,,,,,,,,,,,,,26,1000,1900,0.5263157894736842,15,,,
,,,,,,,,,,,,,,,,,,,152,967,2600,0.3719230769230769,200,,,
,,,,,,,,,,,,,,,,,,,0,65,308,0.21103896103896103,28,,,
,,,,,,,,,,,,,,,,,,,0,84,384,0.21875,1,,,
,,,,,,,,,,,,,,,,,,,0,678,2600,0.26076923076923075,42,,,
,,,,,,,,,,,,,,,,,,,0,14,1500,0.009333333333333334,2,,,
,,,,,,,,,,,,,,,,,,,146,1100,7300,0.1506849315068493,119,,,
,,,,,,,,,,,,,,,,,,,141,132,6500,0.020307692307692308,110,,,
,,,,,,,,,,,,,,,,,,,0,44,175,0.25142857142857145,8,,,
,,,,,,,,,,,,,,,,,,,0,627,3900,0.16076923076923078,22,,,
,,,,,,,,,,,,,,,,,,,0,92,7400,0.012432432432432432,3,,,
,,,,,,,,,,,,,,,,,,,144,3100,2800,1.1071428571428572,707,,,
,,,,,,,,,,,,,,,,,,,0,387,2100,0.18428571428571427,9,,,
,,,,,,,,,,,,,,,,,,,103,237,7500,0.0316,21,,,
,,,,,,,,,,,,,,,,,,,158,25,75,0.3333333333333333,9,,,
,,,,,,,,,,,,,,,,,,,20,496,1300,0.38153846153846155,200,,,
,,,,,,,,,,,,,,,,,,,53,1600,7100,0.22535211267605634,9,,,
,,,,,,,,,,,,,,,,,,,63,266,240,1.1083333333333334,61,,,
,,,,,,,,,,,,,,,,,,,166,10200,710,14.366197183098592,419,,,
,,,,,,,,,,,,,,,,,,,0,217,2000,0.1085,4,,,
,,,,,,,,,,,,,,,,,,,96,771,992,0.7772177419354839,187,,,
,,,,,,,,,,,,,,,,,,,0,112,7200,0.015555555555555555,3,,,
,,,,,,,,,,,,,,,,,,,0,35,7300,0.004794520547945206,1,,,
,,,,,,,,,,,,,,,,,,,70,605,1100,0.55,93,,,
,,,,,,,,,,,,,,,,,,,0,559,1800,0.31055555555555553,309,,,
,,,,,,,,,,,,,,,,,,,59,212,679,0.3122238586156112,23,,,
,,,,,,,,,,,,,,,,,,,158,761,7300,0.10424657534246576,1100,,,
,,,,,,,,,,,,,,,,,,,13,113,518,0.21814671814671815,64,,,
,,,,,,,,,,,,,,,,,,,209,524,1600,0.3275,79,,,
,,,,,,,,,,,,,,,,,,,0,1100,4000,0.275,47,,,
,,,,,,,,,,,,,,,,,,,20,458,441,1.038548752834467,3,,,
,,,,,,,,,,,,,,,,,,,147,827,2800,0.2953571428571429,249,,,
,,,,,,,,,,,,,,,,,,,0,0,76,0.0,0,,,
,,,,,,,,,,,,,,,,,,,128,611,2100,0.29095238095238096,514,,,
,,,,,,,,,,,,,,,,,,,120,971,6500,0.1493846153846154,0,,,
,,,,,,,,,,,,,,,,,,,0,1600,7500,0.21333333333333335,10,,,
,,,,,,,,,,,,,,,,,,,0,125,132,0.946969696969697,316,,,
,,,,,,,,,,,,,,,,,,,29,40,258,0.15503875968992248,8,,,
,,,,,,,,,,,,,,,,,,,0,590,2500,0.236,58,,,
,,,,,,,,,,,,,,,,,,,154,3800,455,8.351648351648352,76,,,
,,,,,,,,,,,,,,,,,,,0,7,48,0.14583333333333334,1,,,
,,,,,,,,,,,,,,,,,,,0,1,173,0.005780346820809248,0,,,
,,,,,,,,,,,,,,,,,,,146,417,318,1.3113207547169812,4,,,
,,,,,,,,,,,,,,,,,,,145,573,1000,0.573,51,,,
,,,,,,,,,,,,,,,,,,,93,1100,646,1.7027863777089782,471,,,
,,,,,,,,,,,,,,,,,,,0,46,7400,0.006216216216216216,0,,,
,,,,,,,,,,,,,,,,,,,0,1400,677,2.06794682422452,19,,,
,,,,,,,,,,,,,,,,,,,105,153,142,1.0774647887323943,92,,,
,,,,,,,,,,,,,,,,,,,20,241,1100,0.2190909090909091,1,,,
,,,,,,,,,,,,,,,,,,,0,416,6800,0.0611764705882353,64,,,
,,,,,,,,,,,,,,,,,,,0,76,375,0.20266666666666666,25,,,
,,,,,,,,,,,,,,,,,,,45,121,7400,0.01635135135135135,22,,,
,,,,,,,,,,,,,,,,,,,140,567,1000,0.567,83,,,
,,,,,,,,,,,,,,,,,,,164,414,2300,0.18,110,,,
,,,,,,,,,,,,,,,,,,,0,81,322,0.2515527950310559,2,,,
,,,,,,,,,,,,,,,,,,,0,251,7400,0.03391891891891892,10,,,
,,,,,,,,,,,,,,,,,,,150,233,62,3.7580645161290325,33,,,
,,,,,,,,,,,,,,,,,,,0,156,201,0.7761194029850746,3,,,
,,,,,,,,,,,,,,,,,,,0,250,2000,0.125,257,,,
,,,,,,,,,,,,,,,,,,,0,302,849,0.35571260306242636,0,,,
,,,,,,,,,,,,,,,,,,,155,1900,7200,0.2638888888888889,90,,,
,,,,,,,,,,,,,,,,,,,45,260,890,0.29213483146067415,87,,,
,,,,,,,,,,,,,,,,,,,0,168,1300,0.12923076923076923,0,,,
,,,,,,,,,,,,,,,,,,,64,1700,406,4.187192118226601,172,,,
,,,,,,,,,,,,,,,,,,,13,771,1000,0.771,18,,,
,,,,,,,,,,,,,,,,,,,131,469,5900,0.07949152542372881,185,,,
,,,,,,,,,,,,,,,,,,,4,246,7200,0.034166666666666665,1,,,
,,,,,,,,,,,,,,,,,,,0,6,144,0.041666666666666664,3,,,
,,,,,,,,,,,,,,,,,,,122,169,943,0.1792152704135737,1,,,
,,,,,,,,,,,,,,,,,,,57,885,778,1.1375321336760926,70,,,
,,,,,,,,,,,,,,,,,,,64,536,692,0.7745664739884393,115,,,
,,,,,,,,,,,,,,,,,,,0,68,7200,0.009444444444444445,1,,,
,,,,,,,,,,,,,,,,,,,41,353,554,0.6371841155234657,16,,,
,,,,,,,,,,,,,,,,,,,82,369,314,1.1751592356687899,73,,,
,,,,,,,,,,,,,,,,,,,0,124,544,0.22794117647058823,0,,,
,,,,,,,,,,,,,,,,,,,107,329,2400,0.13708333333333333,38,,,
,,,,,,,,,,,,,,,,,,,91,362,1500,0.24133333333333334,242,,,
,,,,,,,,,,,,,,,,,,,139,95,207,0.45893719806763283,6,,,
,,,,,,,,,,,,,,,,,,,18,139,755,0.18410596026490067,4,,,
,,,,,,,,,,,,,,,,,,,116,592,3700,0.16,74,,,
,,,,,,,,,,,,,,,,,,,5,661,2200,0.3004545454545455,7,,,
,,,,,,,,,,,,,,,,,,,144,92,147,0.6258503401360545,56,,,
,,,,,,,,,,,,,,,,,,,52,53,7200,0.007361111111111111,11,,,
,,,,,,,,,,,,,,,,,,,24,49,561,0.0873440285204991,8,,,
,,,,,,,,,,,,,,,,,,,124,57,7200,0.007916666666666667,7,,,
,,,,,,,,,,,,,,,,,,,149,498,516,0.9651162790697675,11,,,
,,,,,,,,,,,,,,,,,,,160,311,413,0.7530266343825666,195,,,
,,,,,,,,,,,,,,,,,,,105,170,378,0.4497354497354497,11,,,
,,,,,,,,,,,,,,,,,,,19,89,4,22.25,4,,,
,,,,,,,,,,,,,,,,,,,0,148,7300,0.020273972602739727,0,,,
,,,,,,,,,,,,,,,,,,,0,1600,7500,0.21333333333333335,56,,,
,,,,,,,,,,,,,,,,,,,36,783,522,1.5,95,,,
,,,,,,,,,,,,,,,,,,,50,1200,6100,0.19672131147540983,13,,,
,,,,,,,,,,,,,,,,,,,103,6200,1500,4.133333333333334,10,,,
,,,,,,,,,,,,,,,,,,,0,60,342,0.17543859649122806,3,,,
,,,,,,,,,,,,,,,,,,,35,195,169,1.1538461538461537,88,,,
,,,,,,,,,,,,,,,,,,,0,2,82,0.024390243902439025,0,,,
,,,,,,,,,,,,,,,,,,,8,83,7400,0.011216216216216216,0,,,
,,,,,,,,,,,,,,,,,,,11,1100,1100,1.0,676,,,
,,,,,,,,,,,,,,,,,,,112,562,2500,0.2248,5,,,
,,,,,,,,,,,,,,,,,,,60,324,369,0.8780487804878049,81,,,
,,,,,,,,,,,,,,,,,,,137,46,4,11.5,2,,,
,,,,,,,,,,,,,,,,,,,21,215,515,0.4174757281553398,14,,,
,,,,,,,,,,,,,,,,,,,13,447,308,1.4512987012987013,17,,,
,,,,,,,,,,,,,,,,,,,0,52,7500,0.006933333333333333,14,,,
,,,,,,,,,,,,,,,,,,,0,1000,827,1.2091898428053205,1,,,
,,,,,,,,,,,,,,,,,,,0,27,7500,0.0036,0,,,
,,,,,,,,,,,,,,,,,,,0,243,7300,0.033287671232876716,6,,,
,,,,,,,,,,,,,,,,,,,0,237,289,0.8200692041522492,5,,,
,,,,,,,,,,,,,,,,,,,121,45,253,0.17786561264822134,39,,,
,,,,,,,,,,,,,,,,,,,0,65,226,0.28761061946902655,8,,,
,,,,,,,,,,,,,,,,,,,21,22,85,0.25882352941176473,3,,,
,,,,,,,,,,,,,,,,,,,0,95,6400,0.01484375,1,,,
,,,,,,,,,,,,,,,,,,,97,294,673,0.43684992570579495,20,,,
,,,,,,,,,,,,,,,,,,,0,33,7500,0.0044,0,,,
,,,,,,,,,,,,,,,,,,,7,153,6400,0.02390625,0,,,
,,,,,,,,,,,,,,,,,,,0,181,7300,0.024794520547945207,14,,,
,,,,,,,,,,,,,,,,,,,0,408,7400,0.055135135135135134,14,,,
,,,,,,,,,,,,,,,,,,,81,818,894,0.9149888143176734,103,,,
,,,,,,,,,,,,,,,,,,,0,1,78,0.01282051282051282,0,,,
,,,,,,,,,,,,,,,,,,,156,40,100,0.4,1,,,
,,,,,,,,,,,,,,,,,,,117,1300,4400,0.29545454545454547,162,,,
,,,,,,,,,,,,,,,,,,,0,1000,7500,0.13333333333333333,75,,,
,,,,,,,,,,,,,,,,,,,23,989,972,1.0174897119341564,25,,,
,,,,,,,,,,,,,,,,,,,54,140,139,1.0071942446043165,16,,,
,,,,,,,,,,,,,,,,,,,154,1900,2900,0.6551724137931034,60,,,
,,,,,,,,,,,,,,,,,,,0,140,656,0.21341463414634146,14,,,
,,,,,,,,,,,,,,,,,,,142,300,152,1.9736842105263157,158,,,
,,,,,,,,,,,,,,,,,,,161,1100,1800,0.6111111111111112,102,,,
,,,,,,,,,,,,,,,,,,,0,1800,7500,0.24,238,,,
,,,,,,,,,,,,,,,,,,,0,2300,7300,0.3150684931506849,0,,,
,,,,,,,,,,,,,,,,,,,24,424,228,1.8596491228070176,69,,,
,,,,,,,,,,,,,,,,,,,149,115,323,0.3560371517027864,31,,,
,,,,,,,,,,,,,,,,,,,0,196,1200,0.16333333333333333,26,,,
,,,,,,,,,,,,,,,,,,,90,999,2500,0.3996,533,,,
,,,,,,,,,,,,,,,,,,,0,86,212,0.4056603773584906,213,,,
,,,,,,,,,,,,,,,,,,,141,483,437,1.105263157894737,48,,,
,,,,,,,,,,,,,,,,,,,36,541,291,1.859106529209622,28,,,
,,,,,,,,,,,,,,,,,,,161,1500,2,750.0,1000,,,
,,,,,,,,,,,,,,,,,,,64,1000,5900,0.1694915254237288,38,,,
,,,,,,,,,,,,,,,,,,,129,1000,1400,0.7142857142857143,511,,,
,,,,,,,,,,,,,,,,,,,87,928,3400,0.27294117647058824,27,,,
,,,,,,,,,,,,,,,,,,,55,349,521,0.6698656429942419,13,,,
,,,,,,,,,,,,,,,,,,,0,168,319,0.5266457680250783,21,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,0,406,7100,0.0571830985915493,45,,,
,,,,,,,,,,,,,,,,,,,0,46,7500,0.0061333333333333335,0,,,
,,,,,,,,,,,,,,,,,,,7,903,533,1.6941838649155723,141,,,
,,,,,,,,,,,,,,,,,,,0,131,142,0.9225352112676056,1,,,
,,,,,,,,,,,,,,,,,,,174,448,311,1.4405144694533762,23,,,
,,,,,,,,,,,,,,,,,,,37,180,266,0.6766917293233082,119,,,
,,,,,,,,,,,,,,,,,,,123,152,211,0.7203791469194313,44,,,
,,,,,,,,,,,,,,,,,,,135,56,262,0.21374045801526717,22,,,
,,,,,,,,,,,,,,,,,,,70,202,402,0.5024875621890548,10,,,
,,,,,,,,,,,,,,,,,,,0,186,7400,0.025135135135135135,0,,,
,,,,,,,,,,,,,,,,,,,0,76,182,0.4175824175824176,13,,,
,,,,,,,,,,,,,,,,,,,87,1200,823,1.4580801944106927,44,,,
,,,,,,,,,,,,,,,,,,,15,184,7000,0.026285714285714287,7,,,
,,,,,,,,,,,,,,,,,,,157,197,7300,0.026986301369863012,8,,,
,,,,,,,,,,,,,,,,,,,161,1700,937,1.8143009605122733,1900,,,
,,,,,,,,,,,,,,,,,,,140,709,1300,0.5453846153846154,1200,,,
,,,,,,,,,,,,,,,,,,,0,316,502,0.6294820717131474,0,,,
,,,,,,,,,,,,,,,,,,,50,248,213,1.164319248826291,16,,,
,,,,,,,,,,,,,,,,,,,25,14800,5400,2.740740740740741,1400,,,
,,,,,,,,,,,,,,,,,,,0,0,78,0.0,0,,,
,,,,,,,,,,,,,,,,,,,54,1900,4800,0.3958333333333333,231,,,
,,,,,,,,,,,,,,,,,,,135,1000,3000,0.3333333333333333,1900,,,
,,,,,,,,,,,,,,,,,,,9,71,414,0.17149758454106281,2,,,
,,,,,,,,,,,,,,,,,,,0,187,7100,0.026338028169014083,3,,,
,,,,,,,,,,,,,,,,,,,0,65,191,0.3403141361256545,10,,,
,,,,,,,,,,,,,,,,,,,0,754,2500,0.3016,28,,,
,,,,,,,,,,,,,,,,,,,115,16900,1000,16.9,736,,,
,,,,,,,,,,,,,,,,,,,71,370,527,0.7020872865275142,13,,,
,,,,,,,,,,,,,,,,,,,42,1400,855,1.6374269005847952,53,,,
,,,,,,,,,,,,,,,,,,,181,1000,5600,0.17857142857142858,66,,,
,,,,,,,,,,,,,,,,,,,104,1400,2900,0.4827586206896552,594,,,
,,,,,,,,,,,,,,,,,,,0,416,2800,0.14857142857142858,35,,,
,,,,,,,,,,,,,,,,,,,126,664,4500,0.14755555555555555,15,,,
,,,,,,,,,,,,,,,,,,,0,110,391,0.2813299232736573,22,,,
,,,,,,,,,,,,,,,,,,,150,996,6000,0.166,195,,,
,,,,,,,,,,,,,,,,,,,111,382,1600,0.23875,202,,,
,,,,,,,,,,,,,,,,,,,40,1200,7400,0.16216216216216217,87,,,
,,,,,,,,,,,,,,,,,,,174,2200,7500,0.29333333333333333,523,,,
,,,,,,,,,,,,,,,,,,,173,607,402,1.5099502487562189,228,,,
,,,,,,,,,,,,,,,,,,,92,2700,3500,0.7714285714285715,387,,,
,,,,,,,,,,,,,,,,,,,44,3,45,0.06666666666666667,2,,,
,,,,,,,,,,,,,,,,,,,28,400,487,0.8213552361396304,30,,,
,,,,,,,,,,,,,,,,,,,35,349,87,4.011494252873563,3,,,
,,,,,,,,,,,,,,,,,,,14,102,549,0.18579234972677597,4,,,
,,,,,,,,,,,,,,,,,,,35,1200,676,1.7751479289940828,202,,,
,,,,,,,,,,,,,,,,,,,44,484,256,1.890625,5,,,
,,,,,,,,,,,,,,,,,,,139,1600,501,3.193612774451098,369,,,
,,,,,,,,,,,,,,,,,,,0,758,2000,0.379,303,,,
,,,,,,,,,,,,,,,,,,,0,1400,7500,0.18666666666666668,19,,,
,,,,,,,,,,,,,,,,,,,135,1700,5800,0.29310344827586204,202,,,
,,,,,,,,,,,,,,,,,,,27,224,825,0.27151515151515154,26,,,
,,,,,,,,,,,,,,,,,,,0,31,305,0.10163934426229508,3,,,
,,,,,,,,,,,,,,,,,,,0,95,412,0.23058252427184467,3,,,
,,,,,,,,,,,,,,,,,,,54,82,2000,0.041,2,,,
,,,,,,,,,,,,,,,,,,,48,630,879,0.7167235494880546,122,,,
,,,,,,,,,,,,,,,,,,,116,116,360,0.32222222222222224,161,,,
,,,,,,,,,,,,,,,,,,,56,690,7500,0.092,728,,,
,,,,,,,,,,,,,,,,,,,90,1000,2700,0.37037037037037035,118,,,
,,,,,,,,,,,,,,,,,,,84,911,1100,0.8281818181818181,157,,,
,,,,,,,,,,,,,,,,,,,75,167,688,0.24273255813953487,343,,,
,,,,,,,,,,,,,,,,,,,0,166,947,0.17529039070749736,62,,,
,,,,,,,,,,,,,,,,,,,0,1,216,0.004629629629629629,1,,,
,,,,,,,,,,,,,,,,,,,8,46,32,1.4375,9,,,
,,,,,,,,,,,,,,,,,,,0,1600,6900,0.2318840579710145,557,,,
,,,,,,,,,,,,,,,,,,,29,356,919,0.38737758433079433,85,,,
,,,,,,,,,,,,,,,,,,,145,101,153,0.6601307189542484,1,,,
,,,,,,,,,,,,,,,,,,,160,1700,4700,0.3617021276595745,2000,,,
,,,,,,,,,,,,,,,,,,,168,22,13,1.6923076923076923,33,,,
,,,,,,,,,,,,,,,,,,,149,32400,1100,29.454545454545453,324,,,
,,,,,,,,,,,,,,,,,,,57,1300,1400,0.9285714285714286,12,,,
,,,,,,,,,,,,,,,,,,,0,1500,7500,0.2,49,,,
,,,,,,,,,,,,,,,,,,,0,86,148,0.581081081081081,1,,,
,,,,,,,,,,,,,,,,,,,0,65,2000,0.0325,2,,,
,,,,,,,,,,,,,,,,,,,0,75,6800,0.011029411764705883,1,,,
,,,,,,,,,,,,,,,,,,,0,746,615,1.2130081300813007,288,,,
,,,,,,,,,,,,,,,,,,,150,476,4200,0.11333333333333333,50,,,
,,,,,,,,,,,,,,,,,,,33,891,1200,0.7425,154,,,
,,,,,,,,,,,,,,,,,,,0,95,7400,0.012837837837837839,27,,,
,,,,,,,,,,,,,,,,,,,0,161,151,1.0662251655629138,11,,,
,,,,,,,,,,,,,,,,,,,147,13900,4700,2.9574468085106385,2100,,,
